asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt
"B0DH8K8YC7","8-Pack Cabinet Locks Baby Proofing - Syican Child Proof Drawer Locks, Multi-Purpose for Drawers, Fridge, Toilet Seat, Trash Can, Ideal Stocking Stuffers, White","","4.3","1400","Unknown","Baby","1105","Child Safety Cabinet Locks","15","","","3","1","FBA","$49,437.62","5,092","https://www.amazon.com/dp/B0DH8K8YC7","https://m.media-amazon.com/images/I/610qIt5dQHL._AC_UL320_.jpg","false","false","3","2026-01-28T11:18:27.518Z"
"B0FFSH3C96","Foldable Bed Rail for Toddlers, 71in Reinforced Carbon Steel Frame&Connectors, Breathable Cationic Fabric - Safety Toddler Bed Rails for Queen, King, Twin, Full, No-Tool Setup.","$47.49","4.5","242","China","Baby","737","Baby & Toddler Bed Rails & Rail Guards","3","","","3","1","FBA","$192,141.72","3,600","https://www.amazon.com/dp/B0FFSH3C96","https://m.media-amazon.com/images/I/71wbFPGyPEL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.519Z"
"B0CGN7DGF8","Refrigerator Lock 2 Packs, Fridge Lock with Silicone Wire Protection Fridge Locks for Kids Easy to Use and Install Cabinet Locks with Key, Black","$7.49","4.4","2600","China","Baby","986","Stove Safety Covers & Appliance Latches","4","","","9","1","FBA","$37,250.15","4,199","https://www.amazon.com/dp/B0CGN7DGF8","https://m.media-amazon.com/images/I/719P-vjS6sL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.519Z"
"B072HCP5PL","Alpine Muffy Baby Ear Protection for Babies and Toddlers up to 36 Months - CE & ANSI Certified - Noise Reduction Earmuffs - Comfortable Baby Headphones Against Hearing Damage & Improves Sleep - Pink","$29.99","4.4","32900","Unknown","Baby","236","Baby Hearing Protection Earmuffs","1","","","5","1","FBA","$475,897.93","15,869","https://www.amazon.com/dp/B072HCP5PL","https://m.media-amazon.com/images/I/71Ivb7jRJsL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.519Z"
"B01N5PTKXS","Wall Nanny - Baby Gate Wall Protector (Made in USA) Protect Walls from Pet Gates & Dog Gates - No Safety Hazard on Spindles - for Child Pressure Mounted Baby Gate for Stairs Cup Guard - White, 4 Pack","$15.95","4.7","29800","USA","Baby","948","Door & Stair Baby Gates","17","","","4","1","FBA","$99,423.98","6,053","https://www.amazon.com/dp/B01N5PTKXS","https://m.media-amazon.com/images/I/61LmL1I9oQL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.520Z"
"B0FWKDRPL2","5.0"" Video Baby Monitor with Camera and Audio, No WiFi No App Needed, 720P HD Secure Connection, 1000ft Long Range, Night Vision, emperature & Feeding Alarm, 355° PTZ, No Hack Risk","$38.99","4.6","41","Unknown","Baby","901","Smart Baby Monitors","3","","","1","1","FBA","$76,126.06","2,113","https://www.amazon.com/dp/B0FWKDRPL2","https://m.media-amazon.com/images/I/41cciIBi7GL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.520Z"
"B0F1T9762D","Retractable Baby Gate for Stairs, 55"" Wide Mesh Dog Gate Indoor, 34"" Tall Child Gate for Doorways, Hallways, Deck, Indoor Outdoor Pet Baby Safety Essentials for Home, Grey","$29.43","4.4","448","USA","Baby","516","Door & Stair Baby Gates","8","","","11","1","FBA","$166,942.05","4,719","https://www.amazon.com/dp/B0F1T9762D","https://m.media-amazon.com/images/I/71AehOuFA-L._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.520Z"
"B0BDFB3LW6","Baby Proofing Cabinets,Cabinet Locks for Babies,U-Shaped Child Locks for Cabinets, Child Proof Cabinet Latches,Child Safety Cabinet Locks with Adjustable by SPISPI (Pack of 2)","$6.64","4.4","2800","China","Baby","653","Child Safety Cabinet Locks","7","","","9","1","FBA","$53,220.05","6,999","https://www.amazon.com/dp/B0BDFB3LW6","https://m.media-amazon.com/images/I/611umdPslsL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.521Z"
"B07B47PDB4","Vmaisi Adhesive Magnetic Cabinet Locks (12 Locks and 2 Keys)","$25.64","4.5","20600","China","Baby","978","Child Safety Cabinet Locks","13","","","4","1","FBA","$34,231.44","1,004","https://www.amazon.com/dp/B07B47PDB4","https://m.media-amazon.com/images/I/71dcSv8+WpL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.521Z"
"B0CZDYF95R","Baby Monitor with Camera and Audio, Video Baby Monitor No WiFi Night Vision 2.4"" LCD Screen Portable Baby Camera Monitor Alarm Lullaby Temperature Sensor and 1000ft, Ideal for Baby/Elderly/Pet","$25.99","4.3","3600","Hong Kong","Baby","1189","Video Baby Monitors","11","","","4","2","FBA","$117,940.29","4,072","https://www.amazon.com/dp/B0CZDYF95R","https://m.media-amazon.com/images/I/61J+hOQDMRL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.522Z"
"B0CJXC7YTC","probebi Retractable Baby, Child & Dog Gates for Stairs, Extends to 54"" Wide 34"" Tall, Use for Outdoor, Indoor, Hallways, Doorways, Deck, Porch, Black","$30.57","4.4","1600","China","Baby","551","Door & Stair Baby Gates","9","","","8","1","FBA","$280,995.44","6,945","https://www.amazon.com/dp/B0CJXC7YTC","https://m.media-amazon.com/images/I/81VIx+ey+wL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.522Z"
"B09368P515","Vmaisi 8 Pack Baby Sliding Cabinet Locks - Adjustable U Shaped Child Safety Locks,Childproof Latches for Kitchen Bathroom Storage Cupboards Doors, Handles and Knobs White","$8.11","4.5","2100","China","Baby","792","Child Safety Cabinet Locks","11","","","2","1","FBA","$40,722.16","4,157","https://www.amazon.com/dp/B09368P515","https://m.media-amazon.com/images/I/61gfhn1S8UL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.523Z"
"B0DX78K8ZZ","GoodBaby Baby Monitor with Camera and Audio - No WiFi, Remote Pan-Tilt-Zoom, Night Vision, Temperature Sensor, 2-Way Talk, 8 Lullabies, 30-Hour Battery Life，960ft Long Range","$39.99","4.4","14100","China","Baby","1395","Smart Baby Monitors","5","","","3","5","FBA","$193,619.58","4,842","https://www.amazon.com/dp/B0DX78K8ZZ","https://m.media-amazon.com/images/I/61siEmHRU5L._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.523Z"
"B081VB3P6Y","Child Proof Door Knob Covers, 4-Pack, White - Baby Safety Door Knob Covers for Toddlers, Snap-in Design for Easy Install, Durable & Non Toxic, Fits Standard Round Knobs","$9.99","4.4","6300","Unknown","Baby","1099","Child Safety Cabinet Locks","14","","","2","1","FBA","$47,072.37","4,503","https://www.amazon.com/dp/B081VB3P6Y","https://m.media-amazon.com/images/I/61aWkLh3nWL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.523Z"
"B0DPV6KQTW","5-Pack Gas Stove Knob Locks for Toddler Safety, Durable Design Knob Safety Covers, Child Proof Oven Knob Locks, Prevent Accidental Touch(Black)","$7.99","4.5","583","China","Baby","1118","Stove Safety Covers & Appliance Latches","5","","","1","1","FBA","$33,603.80","4,323","https://www.amazon.com/dp/B0DPV6KQTW","https://m.media-amazon.com/images/I/71RCvLDDcXL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.524Z"
"B001QKGLZQ","(2- Pack) - Safety Innovations Bi-fold Door Lock - Closet Protection Child and Pet Proof Bi-fold Door Lock - Tool-Free Installation - Unbreakable Clear Polycarbonate - for 1 3/8"" Thick Wood Doors","$15.95","4.7","8000","USA","Tools & Home Improvement","2034","Pocket & Bi-Fold Door Hardware","1","Child Safety Guards & Locks","25","1","1","FBA","$52,030.14","3,262","https://www.amazon.com/dp/B001QKGLZQ","https://m.media-amazon.com/images/I/81KcwlelORL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.524Z"
"B09WQNPKD4","Mom's Choice Gold Awards Winner - EUDEMON 1 Pack Updated Child Proof Refrigerator/Fridge/Freezer Door Lock Apply to Max 1""(25mm) Sealing Strip for Toddlers and Kids, no Tools Need or Drill (Grey)","$9.99","4.6","7400","China","Baby","837","Child Safety Cabinet Locks","19","","","2","1","FBA","$49,754.59","4,980","https://www.amazon.com/dp/B09WQNPKD4","https://m.media-amazon.com/images/I/51pUTPYYOXL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.525Z"
"B08JG6MKSB","Power Gear Outlet Covers Baby Proofing Child Proof Plug Covers for Electrical Outlets Easy Install Outlet Plug Covers UL Listed Shock Prevention Clear 54615 60 Count","$5.48","4.8","5200","Unknown","Baby","1340","Electrical Safety Baby Products","11","","","3","1","AMZ","$18,473.50","3,276","https://www.amazon.com/dp/B08JG6MKSB","https://m.media-amazon.com/images/I/61c2sv8WdeL._AC_UL320_.jpg","false","false","3","2026-01-28T11:18:27.525Z"
"B09M9S8F1Q","12 Pack Soft Corner Protector Baby Proofing Edge and Corner Guards, Safety Pre-Taped Rubber Foam Furniture Bumper for Fireplace, Table, Stair, Cabinet (Black)","$9.99","4.5","3000","China","Baby","610","Furniture Corner & Edge Safety Bumpers","7","","","4","1","FBA","$62,883.79","6,295","https://www.amazon.com/dp/B09M9S8F1Q","https://m.media-amazon.com/images/I/61x71tnehPL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.525Z"
"B07D98DLDV","Skip Hop Baby Bath Spout Cover Universal Fit MOBY Grey","$13.99","4.7","28400","Unknown","Baby","915","Kids' Bathroom Safety Products","5","","","4","1","AMZ","$70,103.98","5,010","https://www.amazon.com/dp/B07D98DLDV","https://m.media-amazon.com/images/I/51I2p+W-TeL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.526Z"
"B07FK63PSH","Skip Hop Baby Bath Rinse Cup MOBY Tear-free Waterfall Rinser Grey Age 0+","$8.25","4.8","29700","Unknown","Baby","638","Kids' Bathroom Safety Products","2","","","4","3","AMZ","$44,402.38","4,965","https://www.amazon.com/dp/B07FK63PSH","https://m.media-amazon.com/images/I/51QFb8JXAuL._AC_UL320_.jpg","true","false","3","2026-01-28T11:18:27.526Z"
"B0DSWL42ZH","Great Gates Pet Gate - Durable Steel Gate for Stairs - Self-Closing Door & 2-Step Child Proof Lock - Wall-Friendly Dog Gates for Doorways (Fits Most) - 29.8""- 47.5"", 28” Tall","$96.11","4.4","24","Unknown","Baby","58540","Door & Stair Baby Gates","1130","","","4","1","AMZ","$1,800.58","27","https://www.amazon.com/dp/B0DSWL42ZH","https://m.media-amazon.com/images/I/8196Jcbm+nL._AC_UL320_.jpg","true","true","3","2026-01-28T11:18:27.527Z"
"B09FDP284K","GRENFU Stove Knob Covers for Child Safety (5 + 1 Pack) Gas Stove Knob Covers with Strong Adhesive Double-Sided Tape Oven Knob Covers for Child Safety Prevent Kids & Pets from Turning on Stoves Black","$16.95","4.2","2000","China","Baby","8212","Stove Safety Covers & Appliance Latches","36","","","1","1","FBA","$7,756.48","439","https://www.amazon.com/dp/B09FDP284K","https://m.media-amazon.com/images/I/71nk-EBOJHL._AC_UL320_.jpg","true","true","3","2026-01-28T11:18:27.527Z"
"B0FSDQ2MH8","Cumbor 36.6-64"" Extra Wide Baby Gate for Stairs, Dog Gates for Doorways, Auto-Close Pet Gate Indoor, Pressure Mounted Walk Through Safety Child Gate for Kids Toddler, Tall Pet Puppy Fence Gate, Brown","$132.99","4.6","881","USA","Baby","1746","Door & Stair Baby Gates","32","","","11","1","FBA","$80,515.16","634","https://www.amazon.com/dp/B0FSDQ2MH8","https://m.media-amazon.com/images/I/71I1cEFbRwL._AC_UL320_.jpg","true","true","3","2026-01-28T11:18:27.528Z"
"B09NCGQSY9","Owlet Dream Sock® - FDA-Cleared Smart Baby Monitor - Track Live Pulse (Heart) Rate, Oxygen in Infants - Receive Notifications - Mint","$299.00","4.1","4800","Unknown","Baby","446","Smart Baby Monitors","2","","","3","8","FBA","$2,975,356.37","10,613","https://www.amazon.com/dp/B09NCGQSY9","https://m.media-amazon.com/images/I/71LNU-Y4h2L._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.871Z"
"B0CJCLHSXV","Baby Head Protector Backpack for Falling Crawling and Walking Toddler Essentials Harness Infant Koala Toys Helmets Baby Christmas Gifts Essentials Must Have Stuff Items for 0.5-2 Years","$9.99","4.6","1300","China","Baby","1088","Toddler Safety Harnesses & Leashes","1","","","11","1","FBA","$84,036.34","6,580","https://www.amazon.com/dp/B0CJCLHSXV","https://m.media-amazon.com/images/I/61Z00UT98yL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.872Z"
"B0070WGV9K","Regalo Safety Swing Down Bed Rail Guard for Toddlers, Bed Safety Rail with Patented Gap Guard, Fits Twin, Full & Queen Mattress, White, Tested & Safe for 30 Years, American Designed, Family Owned","$25.99","4.3","64800","Unknown","Baby","702","Baby & Toddler Bed Rails & Rail Guards","2","","","6","3","FBA","$221,699.71","7,557","https://www.amazon.com/dp/B0070WGV9K","https://m.media-amazon.com/images/I/81jIID+CZrL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.872Z"
"B075XQ2XYV","Position & Lock Adjustable Wood Baby Gate (Farmhouse Collection)","$29.99","3.8","31300","Unknown","Baby","1423","Door & Stair Baby Gates","26","","","5","3","FBA","$98,586.09","3,826","https://www.amazon.com/dp/B075XQ2XYV","https://m.media-amazon.com/images/I/91ZwN-zuncL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.872Z"
"B0DJVGZQW7","eufy Security Indoor Camera E30, Latest Generation, 4K UHD Security Camera, Pet/Dog/Baby Camera with Phone app, Color Night Vision, Human/Pet Auto Tracking, 360 Pan-Tilt, Works with Homekit, White","$49.96","4.5","1800","USA","Baby","864","Dome Surveillance Cameras","5","Video Baby Monitors","9","3","3","FBA","$597,480.85","7,802","https://www.amazon.com/dp/B0DJVGZQW7","https://m.media-amazon.com/images/I/71pfwlIFRdL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.873Z"
"B0CTYB76JF","2025 Upgraded Security Camera, 4K HD Mini Nanny Cam for Home with Night Vision, WiFi Indoor Camera, 100 Days Long Battery Life, Motion Detection, Remote Viewing, Wireless Surveillance Cam","$35.98","4.2","2000","China","Baby","1546","Video Baby Monitors","14","","","2","2","FBA","$126,622.68","3,871","https://www.amazon.com/dp/B0CTYB76JF","https://m.media-amazon.com/images/I/71kRs+prcvL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.873Z"
"B0DNSRDLCV","Rohent Baby Car Camera HD 1080P - Rear-Facing Infant Monitor with Night Vision Car Camera for Baby 150° Wide-Angle Lens Anti-Glare Screen Easy Install 360° Adjustable Display","$22.66","4.6","2300","China","Baby","736","Video Baby Monitors","7","","","8","6","FBA","$148,442.30","4,551","https://www.amazon.com/dp/B0DNSRDLCV","https://m.media-amazon.com/images/I/71WSKideSCL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.873Z"
"B08FF4GV5C","Infant Optics DXR-8 PRO Video Baby Monitor, 720P HD Resolution 5"" Display, Patented A.N.R. (Active Noise Reduction), No WiFi, Pan Tilt Zoom, and Interchangeable Lenses","$199.99","4.6","6900","USA","Baby","1328","Video Baby Monitors","12","","","3","2","FBA","$275,446.20","1,377","https://www.amazon.com/dp/B08FF4GV5C","https://m.media-amazon.com/images/I/71G9W+hypCL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.874Z"
"B0C3VN69FC","20 Pack Corner Protector Baby, Table Corner Protectors for Baby Guards Clear for Furniture Corner Protectors Proof Covers Baby Safety","$7.99","4.5","2200","China","Baby","1124","Furniture Corner & Edge Safety Bumpers","8","","","3","1","FBA","$38,805.29","4,732","https://www.amazon.com/dp/B0C3VN69FC","https://m.media-amazon.com/images/I/71rAT9bt+ML._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.874Z"
"B000G6BZJI","Toddleroo by North States - Diamond Mesh Wooden Baby Gate: Pressure Mounted Baby Gate for Doorways - Adjustable 26.5 to 42 Inches Wide - 23 Inches Tall","$24.99","4.1","6000","Unknown","Baby","1810","Door & Stair Baby Gates","35","","","1","13","AMZ","$105,803.63","4,234","https://www.amazon.com/dp/B000G6BZJI","https://m.media-amazon.com/images/I/61r-i9POcmL._AC_UL320_.jpg","false","false","4","2026-01-28T11:20:41.874Z"
"B0D3V6WD71","40 Pack Corner Protector Baby, 2 Shapes Baby Proof Corners and Edges, Clear Table Corner Covers Baby, Baby Corner Protector Guards, Corner Guards for Table Edges & Sharp Corners","$6.99","4.4","700","Hong Kong","Baby","1143","Furniture Corner & Edge Safety Bumpers","9","","","3","1","FBA","$31,803.72","4,529","https://www.amazon.com/dp/B0D3V6WD71","https://m.media-amazon.com/images/I/71upeZIa+GL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.875Z"
"B0D5B94DS8","Fridge Lock, 2PCS Upgraded Refrigerator Lock for Freezer, Cabinets and Drawers, Air Fryer, Closets, Windows, Doors, Durable ABS with Adhesive Backing, Easy Install, No Tools Needed, Black","$6.29","4.4","1000","China","Baby","1438","Child Safety Cabinet Locks","20","","","3","1","FBA","$24,445.83","3,873","https://www.amazon.com/dp/B0D5B94DS8","https://m.media-amazon.com/images/I/61ywgaocLkL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.875Z"
"B0CXSVPYF7","PandaEar Baby Head Protection Backpack, Toddler Walking Head Protector, Adjustable Head Protector Pad Safety Cushion (Pink)","$9.99","4.5","1600","USA","Baby","851","Baby Safety Products","99","","","5","1","FBA","$53,210.80","5,177","https://www.amazon.com/dp/B0CXSVPYF7","https://m.media-amazon.com/images/I/51k6nWPJR7L._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.876Z"
"B082LPZPHZ","4our Kiddies Baby Toilet Lock (2 Pack) for Child Safety, Baby Proof Toilet Seat Lock with 2 Extra Pallet Fit for Most Standard Toilet, Easy Intallation Toilet Lid Lock with 2 Extra 3M Adhesive","$13.95","4.5","4100","China","Baby","1432","Kids' Bathroom Safety Products","9","","","2","1","FBA","$51,194.12","3,951","https://www.amazon.com/dp/B082LPZPHZ","https://m.media-amazon.com/images/I/51fvBLFE2rL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.876Z"
"B0B45XD7Q4","Retractable Baby Gate for Stairs – 33” Height, Expands up to 55” Width – Safety Gate for Infants, Toddlers, Dogs & Pets – Easy Install, Secure Closure, Gray Mesh Design for Indoor & Outdoor Use","$39.99","4.5","1900","China","Baby","825","Door & Stair Baby Gates","15","","","12","1","FBA","$253,472.17","4,940","https://www.amazon.com/dp/B0B45XD7Q4","https://m.media-amazon.com/images/I/61h-aPj3g-L._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.876Z"
"B072QZPV5S","Vmaisi 4 Pack 8MM Baby Gate Threaded Spindle Rod, Replacement Hardware Parts Kit for Pet & Dog Pressure Mounted Safety Gates - Extra Long Wall Mounting Accessories Screws Rods Adapter Bolts Black","$8.99","4.7","11600","China","Baby","1679","Door & Stair Baby Gates","31","","","1","1","FBA","$33,891.55","3,393","https://www.amazon.com/dp/B072QZPV5S","https://m.media-amazon.com/images/I/713MDoUmPrL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.877Z"
"B07919W2C4","Vmaisi Magnetic Cabinet Locks for Babies (Stardand, Unit Count 4)","$15.99","4.5","4900","China","Baby","1248","Child Safety Cabinet Locks","18","","","5","1","FBA","$88,219.16","3,994","https://www.amazon.com/dp/B07919W2C4","https://m.media-amazon.com/images/I/71kfsLUeE4L._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.877Z"
"B0B2TRVB9R","Roving Cove Slim-Fit Corner Edge Protector for Baby Proofing (Small 15ft Edge 4 Corners), Furniture Safety Bumper Guard, Soft NBR Rubber Foam, 3M Adhesive, Oyster White (Off White)","$16.99","4.5","35500","USA","Baby","158","Furniture Corner & Edge Safety Bumpers","2","","","16","1","FBA","$283,790.11","13,291","https://www.amazon.com/dp/B0B2TRVB9R","https://m.media-amazon.com/images/I/61MoKaSRq7L._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.877Z"
"B0DGQ59MYQ","2Pack Child Proof Refrigerator Lock,Fridge Locks for Kids with Sticky Adhesive Pads,Baby Safety Locks for Fridges, Cabinets, Drawers, Double Doors and More (2 Pack)","$4.99","4.5","882","China","Baby","1528","Child Safety Cabinet Locks","22","","","2","1","FBA","$20,660.04","3,997","https://www.amazon.com/dp/B0DGQ59MYQ","https://m.media-amazon.com/images/I/61teWwgjYGL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.878Z"
"B0D3TGQP86","2-Kids Baby Car Camera for Seat: 6.9 Inch Ultrawide Display with Two Cameras Rear Facing - USB Powered Backseat Camera HD 1080P Easy to Install","$69.99","4.2","1900","China","Baby","1865","Video Baby Monitors","17","","","2","5","FBA","$192,588.42","3,758","https://www.amazon.com/dp/B0D3TGQP86","https://m.media-amazon.com/images/I/71A1ge13dlL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.878Z"
"B0FQHVM6QV","Outlet Covers Baby Proofing, 24 Pack Plug Covers Baby Proofing, Outlet Plug Covers for US 3-Prong to Prevent Electric Shock, Outlet Covers for Home, Office, School, Kindergarten, White","$6.99","4.7","93","China","Baby","1382","Electrical Safety Baby Products","12","","","3","1","FBA","$18,688.19","2,551","https://www.amazon.com/dp/B0FQHVM6QV","https://m.media-amazon.com/images/I/51lbu9h4VRL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.879Z"
"B07JGDGG23","Toddleroo by North States - Superyard Duo Extra Wide Baby Gate & Play Yard: 6 Panel Playpen - Included Wall Mount Kit - Made in USA - 38.5 to 201 Inches W - 26 Inches T - Light Gray","$65.99","4.5","17100","Unknown","Baby","1370","Door & Stair Baby Gates","29","","","10","1","AMZ","$96,427.85","1,501","https://www.amazon.com/dp/B07JGDGG23","https://m.media-amazon.com/images/I/81x53r1n42L._AC_UL320_.jpg","false","false","4","2026-01-28T11:20:41.879Z"
"B0DQXPWHSK","Momcozy Smart WiFi Baby Monitor with Camera and Audio, 5"" 1080P Screen with Wall Mount, Motion & Cry Detection, Safe Fence,Clear Night Vision, 5000mAh Battery, 2-Way Talk, Photo & Video Recording,BM04","$154.99","4.2","325","Hong Kong","Baby","1405","Smart Baby Monitors","6","","","3","2","FBA","$442,726.46","2,959","https://www.amazon.com/dp/B0DQXPWHSK","https://m.media-amazon.com/images/I/61wrNOxy3ML._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.879Z"
"B0D7PSC4YQ","Mom's Choice Gold Awards Winner - EUDEMON 1 Pack Latest French Fridge Lock French Door Refrigerator/Freezer Lock Apply to Max 3.54""(90mm) Two Door Gap Distance for Kids & Babies,Easy to Install(Black)","$9.99","4.4","738","China","Baby","1357","Stove Safety Covers & Appliance Latches","6","","","2","1","FBA","$38,790.92","3,883","https://www.amazon.com/dp/B0D7PSC4YQ","https://m.media-amazon.com/images/I/51KpLI6LPCL._AC_UL320_.jpg","true","false","4","2026-01-28T11:20:41.880Z"
"B00FG6G7XM","Roving Cove HeftyFit Edge Corner Protector Baby Proofing (Large 15ft Edge 4 Corners), Heavy-Duty, Soft NBR Rubber Foam, Furniture Fireplace Safety Bumper Guard, 3M Adhesive, Coffee Brown","$22.99","4.5","35500","USA","Baby","158","Furniture Corner & Edge Safety Bumpers","2","","","16","1","FBA","$283,790.11","13,291","https://www.amazon.com/dp/B00FG6G7XM","https://m.media-amazon.com/images/I/71jqpw9DcbL._AC_UL320_.jpg","true","true","4","2026-01-28T11:20:41.880Z"
"B086Z58J5R","Roving Cove HeftyFit Edge Protector for Baby Proofing (6ft Large Edge Only), Heavy-Duty Soft Rubber Foam Furniture Edge Bumper Guards, Desk Edge Cushion, Wall Corner Covers, 3M Adhesive, Onyx Black","$9.99","4.4","6200","USA","Baby","421","Furniture Corner & Edge Safety Bumpers","5","","","16","1","FBA","$103,690.91","8,565","https://www.amazon.com/dp/B086Z58J5R","https://m.media-amazon.com/images/I/61rfzbE06FL._AC_UL320_.jpg","true","true","4","2026-01-28T11:20:41.881Z"
"B0BHDKJLB9","Wall Switch Guard, ILIVABLE Childproof Light Switch Plate Covers Protects Your Circuits from being Accidentally Turned On or Off by Children and Adults (White, 2 Pack)","$9.99","4.7","2500","China","Tools & Home Improvement","3144","Child Safety Equipment","84","","","4","1","FBA","$31,458.46","3,225","https://www.amazon.com/dp/B0BHDKJLB9","https://m.media-amazon.com/images/I/417XwFk5AnL._AC_UL320_.jpg","true","true","4","2026-01-28T11:20:41.881Z"
"B07KNZVZDV","PRObebi Outlet Covers Baby Proofing White - 38 Pack Plug Covers for Electrical Outlets, Child Proof Socket Covers, Baby Safety Products for Home, Office, Easy Insatllation","$6.99","4.5","11500","China","Baby","1707","Electrical Safety Baby Products","16","","","3","1","FBA","$24,110.57","2,349","https://www.amazon.com/dp/B07KNZVZDV","https://m.media-amazon.com/images/I/61YHiP53M4L._AC_UL320_.jpg","true","false","5","2026-01-28T11:23:20.317Z"
"B004ECJWK4","DOOR MONKEY Child Proof Door Lock & Pinch Guard - For Door Knobs & Lever Handles - Easy to Install - No Tools or Tape Required - Baby Safety Door Lock For Kids - Very Portable - Great for Dogs & Cats","$14.99","4.4","11400","USA","Baby","1984","Child Safety Cabinet Locks","28","","","1","4","FBA","$42,770.66","2,853","https://www.amazon.com/dp/B004ECJWK4","https://m.media-amazon.com/images/I/71aZdQGxWnL._AC_UL320_.jpg","true","false","5","2026-01-28T11:23:20.317Z"
"B07RP3ND5Z","Door Lever Locks (4 Pack) - Prevents Toddlers from Opening Doors - Durable ABS with 3M Adhesive - Easy One-Hand Operation for Adults, No Tools Needed","$18.99","4.6","6200","USA","Baby","1863","Child Safety Cabinet Locks","26","","","2","1","FBA","$67,756.59","3,567","https://www.amazon.com/dp/B07RP3ND5Z","https://m.media-amazon.com/images/I/712OE9EhbrL._AC_UL320_.jpg","true","false","5","2026-01-28T11:23:20.318Z"
"B084S8TZBZ","Mom's Choice Gold Awards Winner - Outlet Covers with Hidden Pull Handle Baby Proofing Plug Covers (45 Pack) 3-Prong Child Safety Socket Covers Electrical Outlet Protectors Kid Proof Outlet Cap","$8.99","4.6","10700","China","Baby","914","Electrical Safety Baby Products","9","","","4","1","FBA","$40,153.28","4,667","https://www.amazon.com/dp/B084S8TZBZ","https://m.media-amazon.com/images/I/61a+bt69mCS._AC_UL320_.jpg","true","false","5","2026-01-28T11:23:20.319Z"
"B08PB9ZRSL","BABELIO Safety Gate Door Fits for Stairs, Narrow and Wide Doorways with Auto Close, Easy Install, No Drilling, Pressure Mounted for Baby, Child, Pets, Dog/Puppy, 26''-40'', White","$69.99","4.4","4900","China","Baby","957","Door & Stair Baby Gates","18","","","10","4","FBA","$383,788.85","4,473","https://www.amazon.com/dp/B08PB9ZRSL","https://m.media-amazon.com/images/I/71ty2QUbQoL._AC_UL320_.jpg","true","false","5","2026-01-28T11:23:20.319Z"
"B0BG83KWQT","Momcozy Video Baby Monitor, 1080P 5"" HD Baby Monitor with Camera & Wall Mount, Infrared Night Vision, 5000mAh Battery, 2-Way Audio, Temperature Sensor, Lullabies, 960ft Range, Ideal for New Moms, BM01","$109.99","4.4","956","Hong Kong","Baby","1570","Video Baby Monitors","15","","","2","1","FBA","$393,500.57","3,321","https://www.amazon.com/dp/B0BG83KWQT","https://m.media-amazon.com/images/I/61v0EmWSjGL._AC_UL320_.jpg","true","false","5","2026-01-28T11:23:20.319Z"
